movieId,title,genres,rating,genre,year_y,score,director,writer,star,country,company
4649,wet hot american summer,Comedy,R,Comedy,2001,6.6,David Wain,Michael Showalter,Janeane Garofalo,United States,Eureka Pictures
4654,road house,Action|Drama,R,Action,1989,6.6,Rowdy Herrington,R. Lance Hill,Patrick Swayze,United States,Silver Pictures
4660,scenes from the class struggle in beverly hills,Comedy,R,Comedy,1989,6.0,Paul Bartel,Paul Bartel,Jacqueline Bisset,United States,North Street Films
4661,sea of love,Crime|Drama|Thriller,R,Crime,1989,6.8,Harold Becker,Richard Price,Al Pacino,United States,Universal Pictures
4662,"see no evil, hear no evil",Comedy|Crime,R,Comedy,1989,6.9,Arthur Hiller,Earl Barret,Richard Pryor,United States,TriStar Pictures
4663,she's out of control,Comedy,PG,Comedy,1989,5.4,Stan Dragoti,Seth Winston,Tony Danza,United States,Weintraub Entertainment Group
4666,skin deep,Comedy,R,Comedy,1989,6.1,Blake Edwards,Blake Edwards,John Ritter,United States,Beco Films
4671,sweetie,Drama,R,Comedy,1989,6.8,Jane Campion,Gerard Lee,Geneviève Lemon,Australia,Arenafilm
4673,tango & cash,Action|Comedy|Crime|Thriller,R,Action,1989,6.4,Andrey Konchalovskiy,Randy Feldman,Sylvester Stallone,United States,Warner Bros.
4675,three fugitives,Action|Comedy,PG-13,Action,1989,6.2,Francis Veber,Francis Veber,Nick Nolte,United States,Touchstone Pictures
4676,troop beverly hills,Comedy,PG,Adventure,1989,5.8,Jeff Kanew,Ava Ostern Fries,Shelley Long,United States,Weintraub Entertainment Group
4677,turner & hooch,Comedy|Crime,PG,Comedy,1989,6.2,Roger Spottiswoode,Dennis Shryack,Tom Hanks,United States,Touchstone Pictures
4678,uhf,Comedy,PG-13,Comedy,1989,7.0,Jay Levey,'Weird Al' Yankovic,'Weird Al' Yankovic,United States,Cinecorp SAC
4679,uncle buck,Comedy,PG,Comedy,1989,7.0,John Hughes,John Hughes,John Candy,United States,Universal Pictures
4686,weekend at bernie's ii,Adventure|Comedy,PG,Adventure,1993,4.8,Robert Klane,Robert Klane,Andrew McCarthy,United States,Artimm
4688,black robe,Adventure|Drama,R,Adventure,1991,7.1,Bruce Beresford,Brian Moore,Lothaire Bluteau,Canada,Alliance Communications Corporation
4699,original sin,Drama|Romance|Thriller,R,Drama,2001,6.1,Michael Cristofer,Cornell Woolrich,Antonio Banderas,France,Metro-Goldwyn-Mayer (MGM)
4701,rush hour 2,Action|Comedy,PG-13,Action,2001,6.6,Brett Ratner,Ross LaManna,Jackie Chan,Hong Kong,New Line Cinema
4713,altered states,Drama|Sci-Fi,R,Horror,1980,6.9,Ken Russell,Paddy Chayefsky,William Hurt,United States,Warner Bros.
4714,any which way you can,Comedy,PG,Action,1980,6.1,Buddy Van Horn,Stanford Sherman,Clint Eastwood,United States,The Malpaso Company
4718,american pie 2,Comedy,R,Comedy,2001,6.4,J.B. Rogers,Adam Herz,Jason Biggs,United States,LivePlanet
4719,osmosis jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,PG,Animation,2001,6.3,Bobby Farrelly,Marc Hyman,Laurence Fishburne,United States,Warner Bros.
4721,american outlaws,Action|Comedy|Western,PG-13,Action,2001,6.0,Les Mayfield,Roderick Taylor,Colin Farrell,United States,Morgan Creek Entertainment
4725,session 9,Horror|Thriller,R,Horror,2001,6.4,Brad Anderson,Brad Anderson,David Caruso,United States,USA Films
4727,captain corelli's mandolin,Drama|Romance|War,R,Drama,2001,5.9,John Madden,Shawn Slovo,Nicolas Cage,United Kingdom,Universal Pictures
4728,rat race,Comedy,PG-13,Action,2001,6.4,Jerry Zucker,Andy Breckman,Breckin Meyer,United States,Paramount Pictures
4732,bubble boy,Comedy,PG-13,Adventure,2001,5.6,Blair Hayes,Cinco Paul,Jake Gyllenhaal,United States,Bandeira Entertainment
4734,jay and silent bob strike back,Adventure|Comedy,R,Comedy,2001,6.8,Kevin Smith,Kevin Smith,Jason Mewes,United States,Dimension Films
4735,ghosts of mars,Horror|Sci-Fi|Thriller,R,Action,2001,4.9,John Carpenter,Larry Sulkis,Natasha Henstridge,United States,Screen Gems
4736,summer catch,Comedy|Drama|Romance,PG-13,Comedy,2001,5.1,Michael Tollin,Kevin Falls,Freddie Prinze Jr.,United States,Warner Bros.
4743,tortilla soup,Comedy|Romance,PG-13,Comedy,2001,6.7,Maria Ripoll,Hui-Ling Wang,Hector Elizondo,United States,Samuel Goldwyn Films
4744,jeepers creepers,Horror,R,Horror,2001,6.2,Victor Salva,Victor Salva,Gina Philips,United States,United Artists
4745,o,Drama,R,Drama,2001,6.1,Tim Blake Nelson,William Shakespeare,Mekhi Phifer,United States,Chickie the Cop
4748,3 ninjas,Action|Children|Comedy,PG,Action,1992,5.3,Jon Turteltaub,Kenny Kim,Victor Wong,United States,Touchstone Pictures
4749,3 ninjas kick back,Action|Children|Comedy,PG,Action,1994,4.6,Charles T. Kanganis,Sang-ok Shin,Victor Wong,United States,Ben-Ami/Leeds Productions
4757,rock star,Comedy|Drama|Musical,R,Drama,2001,6.3,Stephen Herek,John Stockwell,Mark Wahlberg,United States,Warner Bros.
4759,two can play that game,Comedy|Drama,R,Comedy,2001,6.2,Mark Brown,Mark Brown,Vivica A. Fox,United States,Screen Gems
4765,l.i.e.,Drama,Unrated,Crime,2001,7.1,Michael Cuesta,Stephen M. Ryder,Brian Cox,United States,Alter Ego Entertainment
4771,hardball,Drama,R,Drama,2001,6.4,Brian Robbins,Daniel Coyle,Keanu Reeves,Germany,Paramount Pictures
4774,big trouble,Comedy|Crime,PG-13,Comedy,2002,6.5,Barry Sonnenfeld,Dave Barry,Tim Allen,United States,Touchstone Pictures
4775,glitter,Drama|Musical|Romance,PG-13,Drama,2001,2.3,Vondie Curtis-Hall,Cheryl L. West,Mariah Carey,United States,Twentieth Century Fox
4776,training day,Crime|Drama|Thriller,R,Crime,2001,7.7,Antoine Fuqua,David Ayer,Denzel Washington,United States,Warner Bros.
4787,little man tate,Drama,PG,Drama,1991,6.6,Jodie Foster,Scott Frank,Jodie Foster,United States,Orion Pictures
4800,king solomon's mines,Action|Adventure|Drama|Romance|Thriller,PG-13,Action,1985,5.2,J. Lee Thompson,H. Rider Haggard,Richard Chamberlain,United States,The Cannon Group
7308,king solomon's mines,Adventure|Comedy,PG-13,Action,1985,5.2,J. Lee Thompson,H. Rider Haggard,Richard Chamberlain,United States,The Cannon Group
25962,king solomon's mines,Action|Adventure|Romance,PG-13,Action,1985,5.2,J. Lee Thompson,H. Rider Haggard,Richard Chamberlain,United States,The Cannon Group
4809,silkwood,Drama,R,Biography,1983,7.2,Mike Nichols,Nora Ephron,Meryl Streep,United States,ABC Motion Pictures
4812,spacecamp,Adventure|Sci-Fi,PG,Adventure,1986,5.7,Harry Winer,Clifford Green,Kate Capshaw,United States,ABC Motion Pictures
4814,don't say a word,Thriller,R,Drama,2001,6.3,Gary Fleder,Andrew Klavan,Michael Douglas,United States,New Regency Productions
4815,hearts in atlantis,Drama,PG-13,Drama,2001,6.9,Scott Hicks,Stephen King,Anthony Hopkins,United States,Castle Rock Entertainment
4816,zoolander,Comedy,PG-13,Comedy,2001,6.5,Ben Stiller,Drake Sather,Ben Stiller,Germany,Paramount Pictures
4821,joy ride,Adventure|Thriller,R,Action,2001,6.6,John Dahl,Clay Tarver,Steve Zahn,United States,New Regency Productions
4822,max keeble's big move,Children|Comedy,PG,Comedy,2001,5.4,Tim Hill,David L. Watts,Alex D. Linz,United States,Walt Disney Pictures
4823,serendipity,Comedy|Romance,PG-13,Comedy,2001,6.9,Peter Chelsom,Marc Klein,John Cusack,United States,Miramax
4830,brubaker,Crime|Drama,R,Crime,1980,7.2,Stuart Rosenberg,W.D. Richter,Robert Redford,United States,Twentieth Century Fox
4831,can't stop the music,Comedy|Musical,PG,Biography,1980,4.2,Nancy Walker,Bronte Woodard,Ray Simpson,United States,EMI Films
4835,coal miner's daughter,Drama,PG,Biography,1980,7.5,Michael Apted,Thomas Rickman,Sissy Spacek,United States,Universal Pictures
4844,bandits,Comedy|Crime|Romance,PG-13,Comedy,2001,6.5,Barry Levinson,Harley Peyton,Bruce Willis,United States,Metro-Goldwyn-Mayer (MGM)
4845,corky romano,Comedy|Crime,PG-13,Comedy,2001,4.7,Rob Pritts,David Garrett,Chris Kattan,United States,Touchstone Pictures
4852,bones,Horror,R,Crime,2001,4.3,Ernest R. Dickerson,Adam Simon,Snoop Dogg,United States,New Line Cinema
4860,making the grade,Comedy,R,Comedy,1984,5.7,Dorian Walker,Gene Quintano,Judd Nelson,United States,The Cannon Group
4862,not without my daughter,Drama,PG-13,Drama,1991,6.4,Brian Gilbert,Betty Mahmoody,Sally Field,United States,Pathé Entertainment
4865,from hell,Crime|Horror|Mystery|Thriller,R,Horror,2001,6.8,Albert Hughes,Alan Moore,Johnny Depp,United States,Twentieth Century Fox
4867,riding in cars with boys,Comedy|Drama,PG-13,Biography,2001,6.5,Penny Marshall,Beverly D'Onofrio,Drew Barrymore,United States,Columbia Pictures
4871,focus,Drama,R,Comedy,2015,6.6,Glenn Ficarra,Glenn Ficarra,Will Smith,United States,Kramer & Sigman Films
129354,focus,Comedy|Crime|Drama|Romance,R,Comedy,2015,6.6,Glenn Ficarra,Glenn Ficarra,Will Smith,United States,Kramer & Sigman Films
4873,waking life,Animation|Drama|Fantasy,R,Animation,2001,7.8,Richard Linklater,Richard Linklater,Ethan Hawke,United States,Fox Searchlight Pictures
4874,k-pax,Drama|Fantasy|Mystery|Sci-Fi,PG-13,Drama,2001,7.4,Iain Softley,Gene Brewer,Kevin Spacey,United States,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
4878,donnie darko,Drama|Mystery|Sci-Fi|Thriller,R,Drama,2001,8.0,Richard Kelly,Richard Kelly,Jake Gyllenhaal,United States,Pandora Cinema
4880,life as a house,Drama,R,Drama,2001,7.5,Irwin Winkler,Mark Andrus,Hayden Christensen,United States,Winkler Films
4885,domestic disturbance,Thriller,PG-13,Crime,2001,5.6,Harold Becker,Lewis Colick,John Travolta,United States,Paramount Pictures
4886,"monsters, inc.",Adventure|Animation|Children|Comedy|Fantasy,G,Animation,2001,8.1,Pete Docter,Pete Docter,Billy Crystal,United States,Pixar Animation Studios
4888,tape,Drama,R,Drama,2001,7.2,Richard Linklater,Stephen Belber,Ethan Hawke,United States,Detour Filmproduction
4889,heist,Crime|Drama,R,Action,2001,6.5,David Mamet,David Mamet,Gene Hackman,Canada,Morgan Creek Entertainment
4890,shallow hal,Comedy|Fantasy|Romance,PG-13,Comedy,2001,5.9,Bobby Farrelly,Sean Moynihan,Jack Black,United States,Twentieth Century Fox
4893,when a stranger calls,Horror|Thriller,PG-13,Horror,2006,5.1,Simon West,Jake Wade Wall,Camilla Belle,United States,Screen Gems
43904,when a stranger calls,Horror|Thriller,PG-13,Horror,2006,5.1,Simon West,Jake Wade Wall,Camilla Belle,United States,Screen Gems
4898,novocaine,Comedy|Crime|Mystery|Thriller,R,Comedy,2001,5.8,David Atkins,Paul Felopulos,Steve Martin,United States,Artisan Entertainment
4899,black knight,Adventure|Comedy|Fantasy,PG-13,Adventure,2001,4.9,Gil Junger,Darryl Quarles,Martin Lawrence,United States,Twentieth Century Fox
4900,out cold,Comedy,R,Comedy,1989,5.5,Malcolm Mowbray,Leonard Glasser,John Lithgow,United States,Braunstein and Hamady Productions
4900,out cold,Comedy,PG-13,Comedy,2001,6.3,Brendan Malloy,Jon Zack,Flex Alexander,United States,Touchstone Pictures
31049,out cold,Comedy|Thriller,R,Comedy,1989,5.5,Malcolm Mowbray,Leonard Glasser,John Lithgow,United States,Braunstein and Hamady Productions
31049,out cold,Comedy|Thriller,PG-13,Comedy,2001,6.3,Brendan Malloy,Jon Zack,Flex Alexander,United States,Touchstone Pictures
4901,spy game,Action|Crime|Drama|Thriller,R,Action,2001,7.1,Tony Scott,Michael Frost Beckner,Robert Redford,United States,Universal Pictures
4903,in the bedroom,Drama,R,Crime,2001,7.4,Todd Field,Andre Dubus,Tom Wilkinson,United States,Good Machine
4919,subway,Crime|Drama|Romance|Thriller,R,Thriller,1985,6.6,Luc Besson,Luc Besson,Christopher Lambert,France,Les Films du Loup
4932,dressed to kill,Mystery|Thriller,R,Crime,1980,7.1,Brian De Palma,Brian De Palma,Michael Caine,United States,Filmways Pictures
4936,fame,Drama|Musical,R,Drama,1980,6.6,Alan Parker,Christopher Gore,Eddie Barth,United States,Metro-Goldwyn-Mayer (MGM)
4936,fame,Drama|Musical,PG,Comedy,2009,5.1,Kevin Tancharoen,Allison Burnett,Kelsey Grammer,United States,Metro-Goldwyn-Mayer (MGM)
4952,morons from outer space,Comedy|Sci-Fi,PG-13,Comedy,1985,4.5,Mike Hodges,Griff Rhys Jones,Mel Smith,United Kingdom,Calendar Productions
4957,sudden impact,Crime|Thriller,R,Action,1983,6.6,Clint Eastwood,Harry Julian Fink,Clint Eastwood,United States,Warner Bros.
4958,behind enemy lines,Action|Drama|War,PG-13,Action,2001,6.4,John Moore,Jim Thomas,Gene Hackman,United States,Twentieth Century Fox
4962,texas rangers,Adventure|Western,PG-13,Action,2001,5.2,Steve Miner,George Durham,James Van Der Beek,United States,Greisman Productions
4963,ocean's eleven,Crime|Thriller,PG-13,Crime,2001,7.7,Steven Soderbergh,George Clayton Johnson,George Clooney,United States,Warner Bros.
4971,moscow on the hudson,Comedy|Drama,R,Comedy,1984,6.5,Paul Mazursky,Paul Mazursky,Robin Williams,United States,Bavaria Film
4974,not another teen movie,Comedy,R,Comedy,2001,5.7,Joel Gallen,Mike Bender,Chyler Leigh,United States,Columbia Pictures
4975,vanilla sky,Mystery|Romance|Sci-Fi|Thriller,R,Fantasy,2001,6.9,Cameron Crowe,Alejandro Amenábar,Tom Cruise,United States,Paramount Pictures
4976,iris,Drama,R,Biography,2001,7.0,Richard Eyre,John Bayley,Judi Dench,United Kingdom,British Broadcasting Corporation (BBC)
4978,lantana,Drama|Mystery|Thriller,R,Drama,2001,7.3,Ray Lawrence,Andrew Bovell,Anthony LaPaglia,Australia,MBP (Germany)
4980,bill & ted's bogus journey,Adventure|Comedy|Fantasy|Sci-Fi,PG,Adventure,1991,6.3,Peter Hewitt,Chris Matheson,Keanu Reeves,United States,Nelson Entertainment
4981,clockwise,Comedy,PG,Comedy,1986,6.6,Christopher Morahan,Michael Frayn,John Cleese,United Kingdom,Thorn EMI Screen Entertainment
4985,sheena,Action|Adventure|Fantasy,PG,Adventure,1984,4.9,John Guillermin,David Newman,Tanya Roberts,United Kingdom,Colgems Productions Ltd.
4987,spacehunter: adventures in the forbidden zone,Action|Adventure|Sci-Fi,PG,Action,1983,5.5,Lamont Johnson,Stewart Harding,Peter Strauss,United States,Columbia Pictures
4988,white water summer,Adventure,PG,Adventure,1987,6.2,Jeff Bleckner,Manya Starr,Kevin Bacon,United States,Columbia Pictures
4989,how high,Comedy,R,Comedy,2001,6.3,Jesse Dylan,Dustin Lee Abraham,Method Man,United States,Jersey Films
4990,jimmy neutron: boy genius,Adventure|Animation|Children|Comedy,G,Animation,2001,6.0,John A. Davis,John A. Davis,Debi Derryberry,United States,Paramount Pictures
4992,kate & leopold,Comedy|Romance,PG-13,Comedy,2001,6.4,James Mangold,Steven Rogers,Meg Ryan,United States,Konrad Pictures
5009,ali,Drama,R,Biography,2001,6.8,Michael Mann,Gregory Allen Howard,Will Smith,United States,Columbia Pictures
5010,black hawk down,Action|Drama|War,R,Drama,2001,7.7,Ridley Scott,Mark Bowden,Josh Hartnett,United States,Revolution Studios
5011,charlotte gray,Drama|Romance,PG-13,Drama,2001,6.4,Gillian Armstrong,Sebastian Faulks,Cate Blanchett,United Kingdom,Ecosse Films
5012,yentl,Drama|Musical|Romance,PG,Drama,1983,6.6,Barbra Streisand,Jack Rosenthal,Barbra Streisand,United Kingdom,Ladbroke
5013,gosford park,Comedy|Drama|Mystery,R,Comedy,2001,7.2,Robert Altman,Julian Fellowes,Maggie Smith,United States,USA Films
5014,i am sam,Drama,PG-13,Drama,2001,7.6,Jessie Nelson,Kristine Johnson,Sean Penn,United States,New Line Cinema
5015,monster's ball,Drama|Romance,,Drama,2001,7.0,Marc Forster,Milo Addica,Billy Bob Thornton,United States,Lee Daniels Entertainment
5025,orange county,Comedy,PG-13,Comedy,2002,6.2,Jake Kasdan,Mike White,Colin Hanks,United States,Paramount Pictures
5027,another 48 hrs.,Action|Comedy|Crime|Drama|Thriller,R,Action,1990,5.9,Walter Hill,John Fasano,Eddie Murphy,United States,Paramount Pictures
5039,dragonslayer,Action|Adventure|Fantasy,PG,Action,1981,6.7,Matthew Robbins,Hal Barwood,Peter MacNicol,United Kingdom,Paramount Pictures
5040,conan the destroyer,Action|Adventure|Fantasy,PG,Action,1984,5.9,Richard Fleischer,Robert E. Howard,Arnold Schwarzenegger,United States,Dino De Laurentiis Company
5041,fire and ice,Animation|Fantasy,PG,Animation,1983,6.6,Ralph Bakshi,Ralph Bakshi,Randy Norton,United States,Polyc International BV
65651,fire and ice,Adventure|Fantasy,PG,Animation,1983,6.6,Ralph Bakshi,Ralph Bakshi,Randy Norton,United States,Polyc International BV
5046,impostor,Action|Drama|Sci-Fi|Thriller,PG-13,Drama,2001,6.2,Gary Fleder,Philip K. Dick,Shane Brolly,United States,Dimension Films
5047,kung pow: enter the fist,Action|Comedy,PG-13,Action,2002,6.2,Steve Oedekerk,Steve Oedekerk,Steve Oedekerk,United States,Twentieth Century Fox
5048,snow dogs,Adventure|Children|Comedy,PG,Adventure,2002,5.2,Brian Levant,Jim Kouf,Cuba Gooding Jr.,Canada,Walt Disney Pictures
5049,48 hrs.,Action|Comedy|Crime|Drama,R,Action,1982,6.9,Walter Hill,Roger Spottiswoode,Nick Nolte,United States,Paramount Pictures
5053,blankman,Comedy,PG-13,Action,1994,5.0,Mike Binder,Damon Wayans,Damon Wayans,United States,Columbia Pictures
5054,brainstorm,Sci-Fi|Thriller,PG,Sci-Fi,1983,6.4,Douglas Trumbull,Bruce Joel Rubin,Christopher Walken,United States,JF Productions
44719,brainstorm,Drama,PG,Sci-Fi,1983,6.4,Douglas Trumbull,Bruce Joel Rubin,Christopher Walken,United States,JF Productions
5064,the count of monte cristo,Action|Adventure|Drama|Thriller,PG-13,Action,2002,7.7,Kevin Reynolds,Alexandre Dumas,Jim Caviezel,United Kingdom,Touchstone Pictures
5074,storytelling,Comedy|Drama,R,Comedy,2001,6.8,Todd Solondz,Todd Solondz,Selma Blair,United States,New Line Cinema
5077,cousins,Comedy|Romance,PG-13,Comedy,1989,6.3,Joel Schumacher,Jean-Charles Tacchella,Ted Danson,United States,Paramount Pictures
5080,slackers,Comedy,R,Comedy,2002,5.4,Dewey Nicks,David H. Steinberg,Devon Sawa,Canada,Alliance Atlantis Communications
5081,birthday girl,Drama|Romance,R,Comedy,2001,6.1,Jez Butterworth,Tom Butterworth,Nicole Kidman,United Kingdom,FilmFour
5092,big fat liar,Children|Comedy,PG,Adventure,2002,5.5,Shawn Levy,Dan Schneider,Frankie Muniz,United States,Paramount Pictures
5093,collateral damage,Action|Thriller,R,Action,2002,5.5,Andrew Davis,Ronald Roose,Arnold Schwarzenegger,United States,Warner Bros.
5094,rollerball,Action|Sci-Fi,PG-13,Action,2002,3.1,John McTiernan,William Harrison,Chris Klein,United States,Atlas Entertainment
5522,rollerball,Action|Drama|Sci-Fi,PG-13,Action,2002,3.1,John McTiernan,William Harrison,Chris Klein,United States,Atlas Entertainment
5095,"scotland, pa.",Comedy|Crime,R,Comedy,2001,6.7,Billy Morrissette,William Shakespeare,James Le Gros,United States,Abandon Pictures
5096,baby's day out,Comedy,PG,Adventure,1994,6.2,Patrick Read Johnson,John Hughes,Lara Flynn Boyle,United States,Twentieth Century Fox
5102,rookie of the year,Comedy|Fantasy,PG,Comedy,1993,6.1,Daniel Stern,Sam Harper,Thomas Ian Nicholas,United States,Twentieth Century Fox
5106,crossroads,Comedy|Musical|Romance,R,Drama,1986,7.1,Walter Hill,John Fusco,Ralph Macchio,United States,Columbia Pictures
5106,crossroads,Comedy|Musical|Romance,PG-13,Comedy,2002,3.6,Tamra Davis,Shonda Rhimes,Britney Spears,United States,Fuzzy Bunny Films (I)
8119,crossroads,Drama,R,Drama,1986,7.1,Walter Hill,John Fusco,Ralph Macchio,United States,Columbia Pictures
8119,crossroads,Drama,PG-13,Comedy,2002,3.6,Tamra Davis,Shonda Rhimes,Britney Spears,United States,Fuzzy Bunny Films (I)
5107,hart's war,Drama|War,R,Drama,2002,6.3,Gregory Hoblit,John Katzenbach,Bruce Willis,United States,Cheyenne Enterprises
5108,john q,Crime|Drama|Thriller,PG-13,Crime,2002,7.1,Nick Cassavetes,James Kearns,Denzel Washington,United States,New Line Cinema
5110,super troopers,Comedy|Crime|Mystery,R,Comedy,2001,7.1,Jay Chandrasekhar,Jay Chandrasekhar,Jay Chandrasekhar,United States,Fox Searchlight Pictures
5127,dragonfly,Drama|Fantasy|Mystery|Romance|Thriller,PG-13,Drama,2002,6.1,Tom Shadyac,Brandon Camp,Kevin Costner,United States,Universal Pictures
5128,queen of the damned,Fantasy|Horror,R,Drama,2002,5.3,Michael Rymer,Anne Rice,Aaliyah,United States,Warner Bros.
